file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
103430,1,6,down,-117.48746490478516,-126.68507385253906,70.93000793457031,3.1455645303251982,-0.1312719786922672,0.42565014549600666,0.8953153753004833
103430,1,7,down,-117.14859008789062,-125.31563568115234,68.84346771240234,3.2726886631628362,0.07632673795453304,0.4701151036203656,0.8792985945748083
103430,1,8,down,-118.1055908203125,-125.51065063476562,69.12870788574219,3.425647184950049,-0.11579189816822441,0.471289765943466,0.8743444360408275
103430,1,9,down,-119.09864807128906,-125.70890808105469,69.47289276123047,3.012308669806474,-0.358370033861554,0.3886803340360286,0.848821840413941
103430,1,10,down,-117.82328796386719,-123.84996795654297,66.8343734741211,3.1554315303321894,0.03297953988215295,0.4892082097682193,0.8715432734205086
103430,1,11,down,-119.10678100585938,-124.02330017089844,67.0979995727539,3.538944117307991,-0.19177863721574306,0.49455834621410993,0.8477222401810849
103430,1,12,down,-120.46589660644531,-124.2220458984375,67.47639465332031,3.071591176555214,-0.5108404340970063,0.3691303350049272,0.776392199001724
103430,1,13,down,-118.44550323486328,-121.84553527832031,64.5423812866211,2.6769177523785084,0.0013936475996226849,0.5301236015709109,0.8479192324766872
103430,1,14,down,-119.88872528076172,-121.95455169677734,64.81635284423828,3.5081677920369123,-0.241885058042591,0.5394556880362854,0.8065228944927915
103430,1,15,down,-121.49373626708984,-122.09220886230469,65.27082824707031,3.3821192766900516,-0.617622564170561,0.36289844017599815,0.6977442872178953
103430,1,16,down,-118.84380340576172,-119.21647644042969,62.33152389526367,2.900825387955065,-0.016568642910931488,0.614582500347181,0.7886785342198033
103430,1,17,down,-120.3467025756836,-119.26467895507812,62.5687370300293,3.6087848285508515,-0.284200083608711,0.5788650028322287,0.7642941979191294
103430,1,18,down,-122.01982116699219,-119.31126403808594,62.973106384277344,3.530550216657826,-0.6942078910069042,0.37697878470057,0.6131577284430391
103430,1,19,down,-118.96497344970703,-116.22821807861328,60.17411804199219,3.2692154237050173,0.005636349280132834,0.6729915330897843,0.7396287095267827
103430,1,20,down,-120.42427825927734,-116.24746704101562,60.30805587768555,3.7201551505808386,-0.2654574177761942,0.6292799292616862,0.7304376290799937
103430,1,21,down,-122.00704956054688,-116.19930267333984,60.52167510986328,3.13273298999539,-0.7040800148126404,0.44967437521768266,0.5496037563681847
103430,1,22,down,-118.6453857421875,-113.23907470703125,58.087242126464844,3.869957316780028,0.07340377599729124,0.6944226331250635,0.7158135876560272
103430,1,23,down,-120.10963439941406,-113.14254760742188,58.10166549682617,4.098454329374944,-0.19141395681226286,0.6735258973645779,0.7139492718090781
103430,1,24,down,-121.65888214111328,-112.9397964477539,58.10736083984375,3.115963183680806,-0.6293604366927862,0.5629207267872814,0.5357477914832168
103430,1,25,down,-117.97413635253906,-110.35992431640625,56.365440368652344,4.475053585161561,0.14155388934345756,0.6804093877436933,0.7190309878454423
103430,1,26,down,-119.41973876953125,-110.14216613769531,56.19947814941406,4.25203440089008,-0.11953555688392664,0.6937442720083616,0.710232451874763
103430,1,27,down,-120.9155502319336,-109.79315185546875,55.97134780883789,3.1327444547791976,-0.5307392620114593,0.6672545559249351,0.5225774520173534
103430,1,28,down,-117.20181274414062,-107.97325897216797,54.857757568359375,4.464480065535463,0.21751568956407283,0.6504627901506141,0.7277259672589291
103430,1,29,down,-118.50078582763672,-107.69216918945312,54.56270217895508,3.999312106400357,-0.05361825091290726,0.6910157738320176,0.7208483082343874
103430,1,30,down,-119.83395385742188,-107.30912780761719,54.224098205566406,2.998328302083651,-0.4429149833515966,0.7158238904353706,0.5398356003494259
103430,1,31,down,-116.5111312866211,-106.24104309082031,53.456417083740234,4.2264144069872245,0.22884143315455155,0.6151250515571746,0.7544884156953997
103430,1,32,down,-117.49230194091797,-105.91850280761719,53.08366775512695,3.659815217283881,0.02017500764828036,0.6758313885135566,0.7367800915919416
103430,1,33,down,-118.50687408447266,-105.5476303100586,52.696746826171875,2.8741902993120703,-0.2860568662404787,0.7338639130835717,0.6161292286122652
103430,1,34,down,-116.06771850585938,-105.12088012695312,52.39974594116211,3.784886961944366,0.22345747402863192,0.6101190744184599,0.7601456915167677
103430,1,35,down,-116.53936004638672,-104.7598876953125,51.99799728393555,3.340999745604339,0.10440669457066706,0.6637058781334619,0.7406711479866875
103430,1,36,down,-117.0292739868164,-104.3856201171875,51.59505844116211,2.7815447912137135,-0.05701470654039099,0.7268233703753664,0.6844538782959054
103430,1,37,down,-115.92103576660156,-104.7222900390625,52.006954193115234,3.5500028634078147,0.21723427266751683,0.6297394920560629,0.7458132761781509
103430,1,38,down,-115.78717803955078,-104.33961486816406,51.62746810913086,3.2813900635583804,0.21074562505686634,0.6512547940376786,0.7290085560282071
103430,1,39,down,-115.65735626220703,-103.94791412353516,51.2413215637207,2.96153258836983,0.2042261504651929,0.678036050619763,0.7060869588982103
103430,1,40,down,-115.33104705810547,-104.75222778320312,52.094749450683594,3.7305742554325865,0.3168296592083127,0.6051175597731774,0.7303777830000715
103430,1,41,down,-114.58663177490234,-104.36541748046875,51.78076171875,3.385931365392363,0.4213254895185053,0.6056957979011929,0.6749943942632629
103430,1,42,down,-115.27806091308594,-105.91773223876953,53.275428771972656,4.59778795717125,0.39351415438330556,0.5603653395936793,0.7287916687792558
103430,1,43,down,-114.00989532470703,-105.56916809082031,53.095802307128906,3.9472332406146307,0.5677926799306671,0.5330127463337839,0.6273028653392779
103430,1,44,down,-115.69876861572266,-107.67874908447266,54.770503997802734,4.7846753503605415,0.4208666278367798,0.580118205886394,0.6973766190319612
103430,1,45,down,-114.11141967773438,-107.35618591308594,54.68503189086914,3.926469601018067,0.6746124633979592,0.49511256103853185,0.5475048640240588
103430,1,46,down,-116.40846252441406,-110.08771514892578,56.28558349609375,4.5678078972533935,0.39090823216836057,0.6289949565802886,0.671979239723645
103430,1,47,down,-114.74423217773438,-109.76306915283203,56.20951461791992,3.5973777370016076,0.7228152282299062,0.5014105222943382,0.4755266911241342
103430,1,48,down,-117.15605163574219,-113.04044342041016,57.9492301940918,3.5684027036331725,0.3314588649974289,0.6882591803608485,0.6453172254508854
103430,1,49,down,-115.52458953857422,-112.7782211303711,57.83763122558594,3.053864372723487,0.7723691860933788,0.4982589742985217,0.3939337950778491
103430,1,50,down,-117.55419158935547,-116.13267517089844,60.1036491394043,2.738587201719915,0.2932689488564066,0.707529582692534,0.6429581737963886
103430,1,51,down,-116.0591049194336,-115.98719787597656,60.06671905517578,2.5722808366693,0.8468985186006247,0.4449543431198618,0.2911675320684634
103430,1,52,down,-117.33657836914062,-119.31587982177734,62.39736557006836,2.4001535985339526,0.3531969831088324,0.5845581761338075,0.7304407093241283
103430,1,53,down,-115.6246337890625,-119.34937286376953,62.60670471191406,2.931852319800603,0.8555999608365692,0.3066358540395879,0.41704095726184237
103430,1,54,down,-116.95886993408203,-122.05062866210938,64.79711151123047,2.1813454619169663,0.3833655991679126,0.4330099319389518,0.8158021918436182
103430,1,55,down,-115.28128814697266,-122.2300033569336,65.23037719726562,2.974062854231796,0.8323712683064418,0.19693773424008387,0.5180478747474094
103430,1,56,down,-116.35469055175781,-124.12708282470703,67.25492858886719,2.8293589723728565,0.36013153507540563,0.3996807266387999,0.8429475631364698
103430,1,57,down,-114.6729507446289,-124.42727661132812,67.82222747802734,3.1332515905185843,0.7530983426739307,0.17512074729664168,0.6341731704574426
103430,1,58,down,-115.88037872314453,-125.65287017822266,69.35658264160156,3.065457917853359,0.30597025799551575,0.396765449923939,0.8654243924045657
103430,1,59,down,-114.49079895019531,-126.02648162841797,69.95958709716797,2.947050404234421,0.6038642459060011,0.2137940427129107,0.767880250961598
103430,1,60,down,-115.77518463134766,-126.60113525390625,70.70559692382812,3.0906347871482542,0.21035974962279533,0.3875474109657512,0.897527592886357
103430,1,61,down,-114.90255737304688,-126.98201751708984,71.28324127197266,2.948506867992946,0.3712427947454989,0.2899900655758136,0.8820910095998523
103430,1,1,crest,-115.84828186035156,-127.32415771484375,71.90029907226562,3.095467288583949,0.2878644052503059,-0.5028031036671036,0.8150601960178251
103430,1,2,crest,-117.6106948852539,-126.79369354248047,71.1224136352539,2.3657510461134934,-0.5305848229728666,-0.4658521283592119,0.7081394920028428
103430,1,3,crest,-119.3287582397461,-125.78468322753906,69.60389709472656,2.5983236505719627,-0.8281481367905534,-0.27547080589534845,0.4881459808599287
103430,1,4,crest,-120.72825622558594,-124.28077697753906,67.58383178710938,2.679905958859631,-0.9050681618067331,-0.19036554559439664,0.3802796096746826
103430,1,5,crest,-121.77726745605469,-122.13400268554688,65.37218475341797,2.8337747495469188,-0.9391280518769183,-0.1274727852161726,0.31904418378509297
103430,1,6,crest,-122.29812622070312,-119.3279800415039,63.0518798828125,2.779371544564266,-0.9688556736023416,-0.043476860888328625,0.24377950343671168
103430,1,7,crest,-122.25764465332031,-116.1888198852539,60.55815124511719,2.4636344152809904,-0.9913349825166532,0.052877419308635626,0.1202452949847328
103430,1,8,crest,-121.90476989746094,-112.89396667480469,58.1009521484375,2.386833382143721,-0.9832854557665499,0.1777957620229263,-0.03922218102878863
103430,1,9,crest,-121.16676330566406,-109.70887756347656,55.914894104003906,2.5301519788677824,-0.9311542230179699,0.2921018050191292,-0.2182392001001822
103430,1,10,crest,-120.08647155761719,-107.20274353027344,54.135581970214844,2.6440034029236177,-0.8792137057877902,0.353790096852994,-0.31908592404499786
103430,1,11,crest,-118.74214935302734,-105.41667175292969,52.568443298339844,2.7489205522848765,-0.7844196545468367,0.4381504729188641,-0.438987435630676
103430,1,12,crest,-117.16948699951172,-104.20787048339844,51.412967681884766,2.614477000805249,-0.5113829800714325,0.6243698144972081,-0.5904657335002457
103430,1,13,crest,-115.58647155761719,-103.72452545166016,51.024105072021484,2.7947029005467146,0.18716597384919623,0.7342971410658878,-0.6525155989365662
103430,1,14,crest,-114.33027648925781,-104.18097686767578,51.6220817565918,3.071343088116688,0.6981445701381511,0.5458593299089964,-0.46328366163498347
103430,1,15,crest,-113.68800354003906,-105.4480209350586,53.02095031738281,3.1044875617956773,0.9138893725697346,0.3541531760443119,-0.19844833736220485
103430,1,16,crest,-113.78443908691406,-107.272216796875,54.65304183959961,3.1116389866579803,0.9665754905681744,0.23382430388604988,-0.10515710125853327
103430,1,17,crest,-114.44744873046875,-109.6943130493164,56.190467834472656,3.0516355733019203,0.9843051497626556,0.17363724706704403,-0.03151949526395072
103430,1,18,crest,-115.24459838867188,-112.7294921875,57.82249069213867,3.0357774487867277,0.9927531845934493,0.11991869830428682,0.007785902424911603
103430,1,19,crest,-115.8094711303711,-115.96209716796875,60.066219329833984,3.196746100379343,0.9956049026296869,0.0690466721688692,0.06327270281990771
103430,1,20,crest,-115.3245849609375,-119.35426330566406,62.65636444091797,3.300646947119556,0.984074289688747,0.014659159484546672,0.17715219845317934
103430,1,21,crest,-114.95511627197266,-122.27003479003906,65.32864379882812,3.6481274545728453,0.9601569362960005,-0.08008479244161029,0.2677407023638024
103430,1,22,crest,-114.2999038696289,-124.50456237792969,67.97528839111328,4.098149374836508,0.9231827500555496,-0.17253511410335193,0.34346068829083776
103430,1,23,crest,-114.11251068115234,-126.15210723876953,70.16056060791016,4.157112173447614,0.855879562915249,-0.2730747626322872,0.4392042210604566
103430,1,24,crest,-114.5775375366211,-127.15467834472656,71.55374145507812,4.172468590325967,0.7122335508744555,-0.3670163134482338,0.5983497260562859
118969,2,1,up,-116.38868713378906,-125.69073486328125,69.87660217285156,1.899105694199149,0.3055288875033808,-0.9087213972720711,-0.2843897344153641
118969,2,2,up,-116.10077667236328,-126.09639739990234,70.62039947509766,1.8035887146683838,0.3213480741403761,-0.9151284916436597,-0.24346510844117183
