file,srepNumber,SpokesNumber,Spoke,xPos,yPos,zPos,radii,Ux,Uy,Uz
229758,29,31,up,-107.27796936035156,-81.58116149902344,72.67855834960938,4.15668952959346,-0.7446509531114114,-0.13184118036682152,-0.6543033403473878
229758,29,32,up,-106.47518157958984,-82.3219223022461,71.4891586303711,4.0763708140018675,-0.618832779229794,-0.2514010929721893,-0.744206612308113
229758,29,33,up,-105.68190002441406,-83.14552307128906,70.17974853515625,3.7533193299031113,-0.3802665732779115,-0.4009861860165368,-0.8334311080535608
229758,29,34,up,-107.16990661621094,-80.94743347167969,71.32450103759766,3.805206807502466,-0.7270900820804329,-0.09432022309336045,-0.6800321375169618
229758,29,35,up,-106.7474365234375,-81.28113555908203,70.49259948730469,3.6519358416277483,-0.6470022592036637,-0.15631607666622332,-0.7462930796684601
229758,29,36,up,-106.33556365966797,-81.63510131835938,69.61900329589844,3.3752215721885888,-0.5290437299623364,-0.23280256457074602,-0.8160365786634949
229758,29,37,up,-107.14004516601562,-80.72293090820312,70.83683776855469,3.5772927570816084,-0.715671943519831,-0.0743525079051648,-0.6944676909884002
229758,29,38,up,-107.12226104736328,-80.55718994140625,70.479248046875,3.3865617324537594,-0.7059075572403246,-0.05749109727846036,-0.7059669215796988
229758,29,39,up,-107.10836029052734,-80.38533782958984,70.11457824707031,3.1673859672762616,-0.6939830802781002,-0.037570485324313785,-0.7190103913854202
229758,29,40,up,-107.55778503417969,-80.3033447265625,71.462158203125,3.5535087496816895,-0.7740417355793452,0.012692626127358192,-0.6330073371006897
229758,29,41,up,-107.9496841430664,-79.6333999633789,71.59386444091797,3.166319103190207,-0.8155338883558106,0.155247624127562,-0.5574967732157733
229758,29,42,up,-108.05533599853516,-80.57827758789062,73.22776794433594,4.085626183656533,-0.81461966914979,0.04798106586064502,-0.5780074497384642
229758,29,43,up,-108.86451721191406,-79.52021789550781,73.75247192382812,3.580290035280931,-0.8640989555353843,0.302119988420191,-0.4025624270093292
229758,29,44,up,-108.54222106933594,-81.40489959716797,75.46395111083984,4.441216382594587,-0.84166473280823,0.0474747577772406,-0.5379094951019578
229758,29,45,up,-109.63346862792969,-80.1839828491211,76.26660919189453,3.678176021216464,-0.891639872883341,0.38607749324904794,-0.2364793992953951
229758,29,46,up,-109.05660247802734,-82.67991638183594,77.91151428222656,4.557024711329636,-0.8547061858840688,0.009900595203671156,-0.5190176432705549
229758,29,47,up,-110.38996887207031,-81.43998718261719,78.85075378417969,3.964375649439108,-0.9092977277544343,0.39066232238085963,-0.14338965155343678
229758,29,48,up,-109.5822525024414,-84.46730041503906,80.56159973144531,4.354940224575731,-0.8723337391778088,-0.03843535189195522,-0.4873977546286033
229758,29,49,up,-110.94414520263672,-83.38565826416016,81.61319732666016,3.676123877029697,-0.9459771504789037,0.32252886862942326,-0.03320180224683093
229758,29,50,up,-110.1275863647461,-86.96623992919922,83.31446838378906,4.026841653613935,-0.9137051954098906,-0.07657060160865468,-0.39909868309763025
229758,29,51,up,-111.32835388183594,-86.09178924560547,84.3632583618164,3.369094633056795,-0.9721318178077992,0.2310078815725817,0.03993854600573012
229758,29,52,up,-110.6376724243164,-90.1200942993164,86.18146514892578,3.5593484841684804,-0.9261905836596249,-0.16053761735934516,-0.34117250204673255
229758,29,53,up,-111.61841583251953,-89.45708465576172,87.16215515136719,2.874358147405033,-0.9858820977331347,0.1101875123967892,0.1260761733283535
229758,29,54,up,-111.15415954589844,-94.17533874511719,88.72644805908203,3.1608796779359793,-0.8840500445194727,-0.3368736176301772,-0.32399334025543736
229758,29,55,up,-111.9083023071289,-93.78013610839844,89.52496337890625,2.4112803946859325,-0.9890240161433528,-0.10363072853356453,0.10531936002120149
229758,29,56,up,-111.82918548583984,-99.05631256103516,90.82585906982422,3.473940133217251,-0.7715631954537104,-0.5832030626053674,-0.254095303358758
229758,29,57,up,-112.36746215820312,-98.8380355834961,91.51233673095703,2.3669135829862364,-0.9082283634909109,-0.41652444942927236,0.04035619875884489
229758,29,58,up,-112.47557830810547,-104.09941101074219,91.90533447265625,4.072867874002053,-0.5936012178132316,-0.7555659832824853,-0.2770516903341673
229758,29,59,up,-112.88034057617188,-104.24180603027344,92.4452896118164,3.077418257684633,-0.6781972014328222,-0.7228950612887356,-0.1321789935392277
229758,29,60,up,-113.09342193603516,-108.2137451171875,91.92481231689453,4.243207241106029,-0.533514226707887,-0.791034582870172,-0.2993774517289141
229758,29,61,up,-113.4411849975586,-108.85603332519531,92.19573211669922,3.707894475271644,-0.5687274122992672,-0.7870885267807401,-0.23883211992842066
229758,29,1,down,-113.06196594238281,-108.91249084472656,91.68382263183594,1.9772868331536733,0.6867974778520466,0.19509864402663563,0.7001755090797133
229758,29,2,down,-113.29776763916016,-109.86729431152344,91.68849182128906,1.8299563937071348,0.6755465617930156,0.1506456607097338,0.7217636231890348
229758,29,3,down,-113.5369873046875,-110.81511688232422,91.67256927490234,1.6488854754159588,0.6573261734424488,0.07721549610223122,0.7496399594933518
229758,29,4,down,-112.76139831542969,-107.5758285522461,91.6493911743164,2.1445986673245905,0.701633626340522,0.21936362600974452,0.6779305672206453
229758,29,5,down,-112.83792114257812,-108.76712799072266,91.42648315429688,1.8989334924693795,0.7675023089432942,0.0768198468132235,0.6364266783395438
229758,29,6,down,-112.92912292480469,-109.90515899658203,91.18384552001953,1.5872030935851675,0.8152342918367469,-0.20379751734817642,0.5420882043875861
229758,29,7,down,-112.08513641357422,-103.9524154663086,91.37297821044922,2.453971938255775,0.7540309044100957,0.17305576864169783,0.6336316722941842
229758,29,8,down,-111.94114685058594,-105.24219512939453,90.99816131591797,2.196815983359869,0.8478627086240019,-0.016201338787410768,0.5299682480547929
229758,29,9,down,-111.81344604492188,-106.54996490478516,90.55818176269531,1.76366176672193,0.8606162296193322,-0.43639434415507367,0.2624874886642557
229758,29,10,down,-111.3224868774414,-99.26261901855469,90.18566131591797,2.675383745890221,0.7973476191133059,0.08633087472210499,0.5973137821648342
229758,29,11,down,-110.9897232055664,-100.412353515625,89.8623275756836,2.5522598224515307,0.8765479597022819,-0.16725541664875512,0.4513195098191723
229758,29,12,down,-110.66339111328125,-101.66914367675781,89.4613265991211,2.235271935305846,0.7736617288864157,-0.6282273480107251,0.08232817541943763
229758,29,13,down,-110.47142028808594,-94.60865020751953,88.00704193115234,2.954453414315355,0.8108176891173354,0.04162147028759065,0.5838170331752262
229758,29,14,down,-109.93125915527344,-95.60607147216797,87.58385467529297,2.8686726380146212,0.896022918731831,-0.2080262307005568,0.39226013874444243
229758,29,15,down,-109.41141510009766,-96.732177734375,87.09809875488281,2.565962888684807,0.7888175191175264,-0.6143223867153992,-0.01936302439099877
229758,29,16,down,-109.74486541748047,-90.77827453613281,85.30219268798828,3.369948853933362,0.8277116303246881,0.04776585668714878,0.559117053898546
229758,29,17,down,-108.9508056640625,-91.66535949707031,84.58493041992188,3.18966486696451,0.9335456683365476,-0.1426738140151661,0.3288414023878904
229758,29,18,down,-108.17626190185547,-92.6959228515625,83.79063415527344,2.9236763732511366,0.8417630632843651,-0.5112923279322183,-0.17324866720345852
229758,29,19,down,-109.00697326660156,-87.78350067138672,82.34432983398438,3.6000800644915367,0.8345211234696019,0.10582739638425459,0.540717168820783
229758,29,20,down,-107.94015502929688,-88.65176391601562,81.324951171875,3.4970242573793,0.9626115726525493,-0.022853689342118923,0.2699197456260652
229758,29,21,down,-106.87718963623047,-89.71742248535156,80.13834381103516,3.2928087115096085,0.8657390087786409,-0.40468040653023474,-0.2944991294545712
229758,29,22,down,-108.32502746582031,-85.46920013427734,79.54974365234375,3.836738364349859,0.830654333798974,0.19521922369259942,0.5214430289512376
229758,29,23,down,-107.09819793701172,-86.42536926269531,78.28193664550781,3.810622123352503,0.9742076017587281,0.07051810735922122,0.21435191907230658
229758,29,24,down,-105.8492202758789,-87.6249008178711,76.7622299194336,3.9141956907137847,0.8637693174158758,-0.3597734889292682,-0.35279682956990105
229758,29,25,down,-107.83409881591797,-83.80802917480469,76.9498519897461,3.9295478477419143,0.8288726632687936,0.25148178627418094,0.4997269446988466
229758,29,26,down,-106.60640716552734,-84.82511138916016,75.55598449707031,4.0183055525111,0.9732405012247267,0.12419414190345504,0.19333582671793456
229758,29,27,down,-105.34634399414062,-86.08143615722656,73.87295532226562,4.12881631664945,0.9002669251744277,-0.28025558786277216,-0.3331310086267461
229758,29,28,down,-107.49053192138672,-82.55339813232422,74.62935638427734,3.761648776233093,0.8308418265273847,0.2769040832788956,0.48272765402047746
